gene_name	gene_length	rm_count	by_count
YMR238W	1377	384.0	61.0
YNL186W	2379	676.0	285.0
YGL188C-A	141	0.0	50.0
YCL044C	1254	0.0	0.0
YMR146C	1044	445.0	374.0
YHR214C-E	300	0.0	0.0
YHR214C-D	294	0.0	0.0
YCR060W	336	48.0	61.0
YBR016W	387	99.0	85.0
YPR116W	834	50.0	0.0
YDL247W-A	75	0.0	0.0
YCL017C	1494	300.0	300.0
YHR165W-A	312	0.0	0.0
YHR089C	618	393.0	292.0
YMR168C	1827	51.0	50.0
YLL035W	1899	97.0	238.0
YCR006C	474	50.0	99.0
YER007W	1557	0.0	100.0
YPR056W	1017	422.0	147.0
YPL237W	858	479.0	484.0
YDR117C	1698	243.0	49.0
YDR392W	1014	97.0	0.0
YLR037C	375	0.0	0.0
YMR290W-A	348	44.0	0.0
YCL001W-A	462	0.0	0.0
YJL078C	2646	562.0	431.0
YNL173C	1101	191.0	256.0
YGR200C	2367	543.0	288.0
YIL021C-A	270	94.0	97.0
YIL127C	621	100.0	50.0
YOR338W	1092	0.0	48.0
YER044C-A	1227	48.0	0.0
YKL165C-A	234	46.0	0.0
YKL051W	1062	143.0	145.0
YLR294C	330	148.0	155.0
YPL167C	4515	50.0	146.0
YLR223C	3258	217.0	194.0
YJL178C	816	102.0	48.0
YPR038W	360	44.0	95.0
YGR204W	2841	1084.0	702.0
YBR200W-A	165	0.0	0.0
YBL098W	1383	609.0	45.0
YDL095W	2454	738.0	351.0
YOR118W	1704	524.0	235.0
YLR205C	954	50.0	0.0
YMR022W	498	0.0	293.0
YFL059W	897	0.0	50.0
YML094W	492	93.0	0.0
YKR006C	795	368.0	81.0
YPR138C	1470	97.0	192.0
YIL005W	2106	95.0	140.0
YHL034W-A	462	101.0	188.0
YNL119W	1482	138.0	228.0
YHR079C	3348	100.0	96.0
YNR019W	1929	352.0	48.0
YGR158C	753	221.0	181.0
YKL077W	1179	474.0	500.0
YFR046C	1086	0.0	0.0
YDR467C	327	44.0	0.0
YIL058W	285	0.0	0.0
YJR114W	393	50.0	48.0
YJR141W	1044	253.0	140.0
YLR354C	1008	896.0	634.0
YIL065C	468	299.0	52.0
YLR301W	735	536.0	324.0
YGR098C	4893	100.0	93.0
YAL009W	780	0.0	245.0
YJR054W	1494	97.0	143.0
YDL160C	1521	111.0	147.0
YGR167W	702	227.0	144.0
YBR134W	402	0.0	50.0
YBR161W	1131	241.0	154.0
YNL002C	969	504.0	305.0
YPL145C	1305	383.0	312.0
YHL019C	1818	198.0	0.0
YIL118W	696	341.0	340.0
YPL190C	2409	239.0	0.0
YGL214W	486	99.0	95.0
YAL026C-A	438	49.0	99.0
YGR018C	330	0.0	0.0
YOR267C	2280	47.0	94.0
YHR009C	1572	543.0	48.0
YOR367W	603	282.0	0.0
YOR385W	873	50.0	101.0
YGR185C	1185	146.0	486.0
YJL189W	156	247.0	293.0
YLL050C	432	376.0	457.0
YCL014W	4911	96.0	46.0
YGL172W	1419	258.0	544.0
YNL274C	1053	449.0	114.0
YPL023C	1974	279.0	141.0
YGL149W	306	0.0	0.0
YHR024C	1449	264.0	188.0
YIR030W-A	384	98.0	270.0
YOL080C	870	50.0	141.0
YOL037C	354	101.0	0.0
YOL117W	1938	47.0	50.0
YBR283C	1473	771.0	450.0
YLR447C	1038	534.0	827.0
YML104C	3384	100.0	98.0
YDR371C-A	105	50.0	0.0
YNR033W	2364	243.0	97.0
YNR044W	2178	0.0	42.0
YDR195W	1602	245.0	50.0
YNL256W	2475	846.0	291.0
YOL058W	1263	894.0	826.0
YGR072W	1164	98.0	50.0
YER106W	909	0.0	0.0
YCR107W	1092	150.0	50.0
YJL020C	3474	96.0	294.0
YBL107C	591	168.0	79.0
YNR075C-A	93	0.0	0.0
YPL234C	495	466.0	348.0
YDL056W	2502	198.0	169.0
YLR156W	345	0.0	48.0
YPR017C	432	50.0	0.0
YEL044W	501	274.0	197.0
YML071C	1824	196.0	49.0
YLR016C	615	164.0	242.0
YER120W	735	384.0	228.0
YBR042C	1194	144.0	216.0
YHR111W	1323	244.0	241.0
YML129C	213	91.0	99.0
YPR170W-B	258	250.0	239.0
YPR170W-A	186	165.0	94.0
YCR047C	828	303.0	204.0
YDR389W	1965	93.0	48.0
YOR329W-A	210	49.0	47.0
YOR359W	1572	244.0	50.0
YKL205W	3303	336.0	126.0
YER033C	3231	50.0	0.0
YHR040W	1101	45.0	0.0
YML057W	1815	97.0	191.0
YDR178W	546	142.0	46.0
YKR038C	1161	259.0	453.0
YLR432W	1572	897.0	861.0
YJR004C	1953	135.0	48.0
YIR027C	1383	0.0	0.0
YJL115W	840	92.0	45.0
YKR047W	306	97.0	52.0
YGL004C	1254	98.0	0.0
YBL068W-A	237	92.0	0.0
YMR132C	627	196.0	0.0
YPL008W	2586	236.0	196.0
YDL116W	2181	224.0	304.0
YMR046W-A	129	0.0	0.0
YLR435W	618	144.0	95.0
YLR409C	2820	596.0	629.0
YPL088W	1029	569.0	96.0
YKR065C	594	144.0	50.0
YMR041C	1008	45.0	98.0
YLR078C	735	221.0	148.0
YMR267W	933	218.0	0.0
YDR078C	672	100.0	0.0
YMR109W	3660	149.0	209.0
YDR232W	1647	273.0	194.0
YDR245W	1182	591.0	556.0
YGR276C	1662	240.0	233.0
YDL138W	2292	177.0	151.0
YOR289W	756	143.0	99.0
YLR178C	660	146.0	123.0
YHR175W	570	0.0	47.0
YOR013W	471	45.0	94.0
YDL212W	633	277.0	534.0
YNL150W	408	324.0	220.0
YNL105W	429	0.0	0.0
YDR314C	2079	101.0	0.0
YKL098W	1074	95.0	153.0
YMR141W-A	225	52.0	72.0
YJL133W	945	149.0	145.0
YBL084C	2277	195.0	0.0
YDR143C	1833	50.0	0.0
YBR111C	696	202.0	148.0
YFL047W	2145	50.0	91.0
YPR144C	1659	181.0	343.0
YKL136W	399	87.0	0.0
YIL166C	1629	0.0	49.0
YDR349C	1791	166.0	49.0
YIR011C	960	409.0	254.0
YLR201C	783	96.0	144.0
YDR332W	2070	100.0	204.0
YOL154W	750	50.0	137.0
YGL235W	537	0.0	0.0
YBR130C	1278	97.0	146.0
YNL297C	4911	442.0	179.0
YOR344C	876	97.0	187.0
YOR002W	1635	292.0	249.0
YDR189W	2001	481.0	141.0
YAL028W	1587	51.0	0.0
YPR092W	306	0.0	0.0
YOR079C	942	197.0	289.0
YDR404C	516	141.0	146.0
YHR132C	1293	207.0	203.0
YOL049W	1476	653.0	452.0
YDR014W	1944	49.0	144.0
YBR180W	1719	50.0	0.0
YIL093C	795	208.0	44.0
YNL097W-A	156	50.0	0.0
YLR397C	2343	250.0	250.0
YPL054W	906	0.0	0.0
YDR194W-A	153	0.0	0.0
YIL151C	3357	296.0	199.0
YJL215C	360	0.0	0.0
YPL102C	303	0.0	0.0
YLR255C	354	0.0	50.0
YGR144W	981	0.0	98.0
YGR111W	1203	149.0	295.0
YGL155W	1131	242.0	247.0
YJR095W	969	0.0	0.0
YOL063C	2874	244.0	240.0
YDR118W-A	117	0.0	0.0
YLR466W	4149	0.0	101.0
YJL193W	1209	157.0	197.0
YJR140W-A	150	0.0	0.0
YEL027W	483	525.0	486.0
YDL071C	375	0.0	102.0
YDR123C	915	47.0	50.0
YNL235C	432	0.0	45.0
YLR057W	2550	201.0	344.0
YLR320W	4365	193.0	0.0
YFR014C	1341	145.0	0.0
YMR231W	3090	93.0	50.0
YMR247W-A	144	50.0	0.0
YLR452C	2097	381.0	285.0
YJR160C	1809	0.0	0.0
YOR086C	3561	399.0	200.0
YDR020C	699	191.0	49.0
YGR053C	852	0.0	0.0
YPL213W	717	100.0	50.0
YNL082W	2622	147.0	47.0
YOR279C	933	144.0	99.0
YPL264C	1062	98.0	97.0
YOR224C	441	438.0	113.0
YGL060W	1926	98.0	45.0
YCL046W	324	74.0	50.0
YGL123W	765	858.0	843.0
YGR191W	1812	509.0	143.0
YBL061C	2091	290.0	94.0
YMR140W	1470	49.0	0.0
YGL034C	366	0.0	0.0
YPR114W	948	149.0	151.0
YOR072W-B	162	0.0	0.0
YOR072W-A	249	0.0	0.0
YBR018C	1101	0.0	50.0
YPR163C	1311	761.0	701.0
YEL005C	849	98.0	50.0
YDR527W	1320	149.0	145.0
YOR242C	1116	100.0	0.0
YCR059C	777	206.0	49.0
YGR042W	816	46.0	246.0
YCR004C	744	430.0	195.0
YDR115W	318	212.0	115.0
YLL033W	693	46.0	97.0
YML038C	1329	0.0	189.0
YPR054W	1167	98.0	0.0
YBR098W	2076	143.0	0.0
YLR031W	561	0.0	50.0
YDL159W	1548	147.0	45.0
YJR038C	363	0.0	0.0
YGL018C	555	51.0	0.0
YMR075W	2055	49.0	95.0
YGR202C	1275	140.0	200.0
YDR379W	3030	194.0	193.0
YHR169W	1296	315.0	153.0
YLR296W	327	0.0	0.0
YDR215C	414	100.0	100.0
YNL059C	2268	260.0	84.0
YEL049W	363	0.0	0.0
YPL161C	1902	428.0	0.0
YIL121W	1629	50.0	433.0
YLR278C	4026	141.0	279.0
YOR293W	318	415.0	394.0
YGR239C	867	133.0	57.0
YKL111C	336	0.0	0.0
YJL041W	2472	245.0	242.0
YDL097C	1305	440.0	107.0
YLR104W	396	49.0	0.0
YKR004C	1134	192.0	48.0
YML096W	1578	172.0	292.0
YHR192W	837	47.0	46.0
YPL052W	879	191.0	232.0
YIL003W	882	50.0	47.0
YBR163W	1758	232.0	146.0
YDR465C	1239	192.0	98.0
YKL079W	1971	147.0	50.0
YFR044C	1446	243.0	456.0
YFR033C	444	418.0	161.0
YJR116W	840	100.0	0.0
YGL229C	2457	51.0	0.0
YLR356W	594	0.0	49.0
YHR070C-A	411	0.0	50.0
YGL098W	738	177.0	194.0
YJR056C	711	92.0	50.0
YDL211C	1119	50.0	0.0
YLR404W	858	92.0	278.0
YGR161C	792	91.0	0.0
YDL162C	357	0.0	0.0
YPL069C	1008	69.0	97.0
YGL216W	2418	0.0	51.0
YFL031W	717	666.0	591.0
YJR138W	4755	117.0	95.0
YKL179C	2040	336.0	346.0
YJL145W	885	158.0	111.0
YBR132C	1791	0.0	0.0
YPL192C	402	98.0	0.0
YNL004W	1365	290.0	93.0
YOR265W	321	50.0	45.0
YNL067W-A	147	0.0	0.0
YNL067W-B	141	0.0	0.0
YMR061W	2034	294.0	195.0
YDR172W	2058	887.0	686.0
YPR199C	885	165.0	0.0
YPL194W	1839	146.0	0.0
YCL012C	405	0.0	0.0
YOR365C	2112	94.0	89.0
YDR394W	1287	583.0	460.0
YOR330C	3765	297.0	191.0
YAR014C	2130	248.0	464.0
YLL052C	450	0.0	0.0
YOL082W	1248	0.0	242.0
YOR030W	1860	96.0	51.0
YOR065W	930	288.0	93.0
YBR267W	1182	297.0	351.0
YBR285W	435	0.0	0.0
YFL014W	330	337.0	344.0
YOL115W	1755	245.0	145.0
YDR325W	3108	403.0	341.0
YNR031C	4740	146.0	245.0
YNL131W	459	114.0	179.0
YEL020W-A	264	251.0	244.0
YBL005W	2931	50.0	49.0
YDR406W-A	246	0.0	0.0
YDR193W	399	0.0	0.0
YDR041W	612	294.0	138.0
YGL047W	609	46.0	0.0
YCR105W	1086	93.0	100.0
YBL101C	3354	49.0	100.0
YPL236C	1095	100.0	97.0
YHR139C-A	312	50.0	0.0
YPL035C	348	0.0	0.0
YPR015C	744	0.0	0.0
YDR488C	1602	96.0	147.0
YDL050C	372	280.0	147.0
YLR154C	333	54.0	0.0
YGR256W	1479	50.0	0.0
YEL042W	1557	233.0	50.0
YLR123C	330	0.0	0.0
YLR014C	2715	98.0	53.0
YER126C	786	460.0	310.0
YOR113W	2745	143.0	45.0
YHR117W	1920	147.0	0.0
YBR040W	897	0.0	0.0
YPL258C	1656	98.0	147.0
YCR045C	1476	117.0	288.0
YKL203C	7425	190.0	146.0
YIL076W	891	625.0	432.0
YDL036C	1389	150.0	50.0
YCL069W	1377	0.0	49.0
YLR434C	384	48.0	51.0
YML059C	5040	247.0	100.0
YDR072C	1584	367.0	203.0
YKR045C	552	50.0	50.0
YIL014C-A	315	0.0	45.0
YFL067W	528	0.0	0.0
YER035W	438	137.0	112.0
YPR128C	987	342.0	143.0
YKL156W	249	352.0	222.0
YHR148W	552	275.0	50.0
YDL110C	453	297.0	50.0
YMR134W	714	151.0	0.0
YMR069W	858	50.0	100.0
YIR025W	1107	50.0	0.0
YOR283W	693	271.0	195.0
YGL006W	3522	384.0	142.0
YPL006W	3513	245.0	50.0
YKR067W	2232	93.0	0.0
YOR168W	2430	924.0	736.0
YAL068W-A	255	0.0	0.0
YMR043W	861	87.0	51.0
YML077W	480	102.0	97.0
YER068W	1764	348.0	102.0
YER013W	3438	48.0	429.0
YMR269W	636	50.0	0.0
YKL053C-A	261	129.0	0.0
YMR092C	1848	658.0	818.0
YJL008C	1707	604.0	432.0
YGL067W	1155	199.0	101.0
YDR230W	348	152.0	48.0
YPR073C	486	284.0	160.0
YER188W	720	0.0	50.0
YCL010C	780	389.0	285.0
YDR320W-B	138	0.0	0.0
YGR270W	4140	295.0	100.0
YHR177W	1362	0.0	98.0
YOR332W	702	514.0	281.0
YDR046C	1815	0.0	0.0
YDL245C	1704	0.0	0.0
YDR316W	1416	345.0	94.0
YDR524C-A	120	0.0	0.0
YNL107W	681	149.0	46.0
YDL210W	1716	0.0	0.0
YDR479C	1665	95.0	142.0
YKL096W	720	376.0	272.0
YBR113W	483	0.0	0.0
YBL086C	1401	92.0	98.0
YNL069C	597	654.0	623.0
YGL191W	390	390.0	166.0
YFL041W	1869	335.0	192.0
YJL168C	2202	418.0	150.0
YDR145W	1620	374.0	149.0
YDR446W	909	0.0	0.0
YPR146C	330	45.0	0.0
YJL062W	2493	152.0	47.0
YNL325C	2640	50.0	50.0
YCR098C	1557	49.0	51.0
YLR363W-A	258	0.0	49.0
YDR509W	348	45.0	0.0
YKL130C	741	195.0	96.0
YOR346W	2958	48.0	292.0
YAR031W	897	0.0	49.0
YGL233W	2733	146.0	252.0
YGR113W	1032	0.0	232.0
YLR319C	2367	192.0	95.0
YOR341W	4995	787.0	344.0
YDR295C	2025	296.0	168.0
YAL063C-A	291	0.0	0.0
YJR159W	1074	49.0	0.0
YHR134W	810	149.0	50.0
YLR426W	981	252.0	0.0
YBR186W	1695	49.0	96.0
YIL153W	1182	82.0	96.0
YLR184W	348	0.0	0.0
YJL217W	597	0.0	0.0
YIL102C	306	0.0	0.0
YLR399C	2061	334.0	617.0
YAL011W	1878	60.0	50.0
YDL155W	1284	443.0	244.0
YBR244W	489	149.0	225.0
YBR179C	2568	247.0	64.0
YPL155C	2121	219.0	191.0
YJR097W	519	95.0	0.0
YGR142W	1233	45.0	0.0
YPL100W	1491	323.0	196.0
YLR257W	966	466.0	505.0
YBL026W	288	51.0	0.0
YDR121W	591	98.0	132.0
YNL233W	2679	50.0	193.0
YPL211W	546	417.0	288.0
YDL077C	3150	0.0	49.0
YOR222W	924	597.0	407.0
YEL021W	804	400.0	133.0
YOL061W	1491	851.0	314.0
YLR008C	507	99.0	94.0
YHR210C	1026	0.0	0.0
YLR464W	651	0.0	0.0
YJL191W	417	395.0	461.0
YMR219W	4977	145.0	148.0
YLR055C	1809	98.0	143.0
YJR061W	2808	290.0	100.0
YNR076W	363	0.0	0.0
YFR016C	3702	148.0	148.0
YIL077C	963	228.0	50.0
YLR322W	315	0.0	47.0
YDR191W	1113	150.0	98.0
YOR379C	339	50.0	0.0
YIL095W	2433	49.0	48.0
YJR162C	351	0.0	0.0
YNL084C	1050	430.0	262.0
YGL066W	1974	50.0	196.0
YOR051C	1239	252.0	489.0
YBR287W	1284	392.0	144.0
YER174C	735	99.0	119.0
YCL048W	1392	0.0	0.0
YMR142C	600	739.0	604.0
YDR119W-A	201	0.0	0.0
YDL182W	1287	613.0	517.0
YGL121C	381	50.0	0.0
YOR040W	858	0.0	47.0
YBL067C	2244	226.0	51.0
YLR168C	693	426.0	243.0
YDL019C	3852	249.0	192.0
YNL300W	309	111.0	139.0
YMR273C	2748	200.0	0.0
YDR168W	1521	337.0	295.0
YIR020W-A	243	0.0	0.0
YGR295C	1146	150.0	245.0
YCR002C	969	150.0	50.0
YIL177W-A	483	0.0	0.0
YMR164C	2277	50.0	140.0
YFL021C-A	855	50.0	118.0
YLR307C-A	264	0.0	0.0
YDR113C	1122	130.0	50.0
YLL031C	3054	261.0	276.0
YLR033W	1509	337.0	45.0
YLR088W	1845	332.0	203.0
YBR021W	1902	163.0	50.0
YBR230C	405	50.0	120.0
YMR077C	666	120.0	94.0
YJR036C	2679	49.0	50.0
YGR204C-A	114	0.0	0.0
YFR052C-A	306	0.0	0.0
YFL008W	3678	149.0	303.0
YAL042C-A	378	204.0	150.0
YDR217C	3930	149.0	47.0
YNL020C	1917	0.0	95.0
YLR290C	834	147.0	98.0
YPL163C	783	188.0	96.0
YIL123W	1431	543.0	403.0
YOL052C-A	186	0.0	101.0
YMR246W	2085	451.0	225.0
YPR161C	1974	246.0	48.0
YOR291W	4419	250.0	291.0
YKL117W	651	416.0	446.0
YMR059W	387	0.0	0.0
YDR062W	1686	623.0	568.0
YJL043W	774	50.0	0.0
YHR190W	1335	933.0	296.0
YLR106C	14733	381.0	245.0
YKR002W	1707	143.0	169.0
YCR095W-A	159	101.0	0.0
YDR279W	1053	183.0	97.0
YDL099W	1026	0.0	139.0
YGL226C-A	261	50.0	48.0
YML090W	387	47.0	0.0
YJL147C	1149	48.0	99.0
YIL054W	318	0.0	0.0
YDR463W	1560	244.0	302.0
YIL001W	1542	97.0	78.0
YPL149W	885	286.0	327.0
YBR165W	834	151.0	149.0
YHR075C	1203	0.0	48.0
YOR282W	321	0.0	0.0
YGL041C	204	50.0	48.0
YFR031C	3513	289.0	111.0
YEL067C	588	45.0	48.0
YFR012W-A	87	0.0	0.0
YJR110W	2067	295.0	146.0
YIL149C	5040	434.0	196.0
YNR015W	1155	146.0	98.0
YLR350W	651	192.0	94.0
YBL103C	1461	100.0	261.0
YGR163W	1026	251.0	0.0
YKL022C	2523	97.0	157.0
YKL055C	837	51.0	0.0
YDL164C	2268	199.0	286.0
YJR050W	708	147.0	94.0
YDR177W	648	449.0	290.0
YNL006W	912	116.0	96.0
YGL210W	669	95.0	100.0
YLR376C	729	49.0	47.0
YAL058W	1509	50.0	446.0
YFL033C	5313	178.0	0.0
YJR136C	1266	99.0	0.0
YJL098W	3177	533.0	150.0
YML108W	318	175.0	0.0
YMR310C	954	50.0	49.0
YBL038W	699	296.0	288.0
YDR424C	279	226.0	51.0
YGR189C	1524	869.0	740.0
YHL042W	453	0.0	46.0
YNL278W	3183	0.0	48.0
YDR338C	2088	234.0	50.0
YPL250W-A	288	313.0	304.0
YOR363C	2991	107.0	45.0
YDR396W	501	258.0	50.0
YOR067C	1734	264.0	143.0
YGR094W	3315	1167.0	725.0
YNR048W	1182	148.0	50.0
YGR109C	1143	97.0	49.0
YHR028C	2457	395.0	300.0
YBR265W	963	308.0	151.0
YBL007C	3735	443.0	451.0
YNR037C	276	93.0	106.0
YOL113W	1968	91.0	293.0
YCL024W	3114	194.0	309.0
YOL084W	2976	149.0	0.0
YAL032C	1140	92.0	90.0
YGL145W	2106	243.0	199.0
YNL283C	1512	165.0	378.0
YNL252C	846	106.0	0.0
YGL248W	1110	128.0	194.0
YOR020W-A	273	98.0	50.0
YDR511W	402	49.0	0.0
YKL035W	1500	470.0	534.0
YBR068C	1830	0.0	0.0
YDR043C	696	183.0	95.0
YGR076C	474	48.0	0.0
YEL015W	1656	495.0	752.0
YGR254W	1314	1016.0	1200.0
YEL040W	1404	437.0	491.0
YPR013C	954	0.0	91.0
YPL230W	1176	0.0	0.0
YKL087C	675	100.0	48.0
YHR115C	1251	228.0	237.0
YER124C	1722	1429.0	1100.0
YER153C	765	50.0	69.0
YNL339W-B	483	0.0	49.0
YNL339W-A	576	66.0	0.0
YPL256C	1638	291.0	234.0
YDL034W	345	0.0	50.0
YKL201C	3537	50.0	139.0
YOL026C	342	0.0	96.0
YGL204C	306	0.0	45.0
YDL069C	690	0.0	48.0
YPL216W	3309	198.0	195.0
YDR236C	657	272.0	98.0
YER037W	966	0.0	0.0
YCR092C	3057	49.0	97.0
YDR160W	2559	283.0	194.0
YJL111W	1653	526.0	256.0
YIR042C	711	0.0	95.0
YNL192W	3396	1124.0	744.0
YLL010C	1284	99.0	95.0
YLR436C	3825	98.0	49.0
YJR077C	936	764.0	50.0
YDL112W	4311	236.0	440.0
YBR002C	861	287.0	151.0
YKL109W	1665	100.0	49.0
YKL154W	735	0.0	94.0
YOL019W	1656	51.0	50.0
Q0105	1158		
YLR121C	1527	100.0	179.0
YDL052C	912	189.0	93.0
YKR061W	1278	52.0	50.0
YML075C	3165	867.0	430.0
YML002W	2214	100.0	48.0
YLR052W	753	95.0	92.0
YER011W	765	0.0	0.0
YMR090W	684	102.0	45.0
YDL134C	1110	455.0	443.0
Q0060	1248		
YKL132C	1293	46.0	0.0
YHR171W	1893	51.0	96.0
YDR258C	2436	391.0	318.0
YHL039W	1758	369.0	146.0
YKL094W	942	263.0	380.0
YOL030W	1455	440.0	298.0
YDR318W	1107	148.0	93.0
YER080W	1884	248.0	299.0
YPL179W	1650	96.0	144.0
YDL247W	1830	50.0	0.0
YJR019C	1050	50.0	175.0
YFR032C-A	180	231.0	291.0
YFR032C-B	264	0.0	61.0
YDR147W	1605	223.0	411.0
YMR031C	2532	442.0	396.0
YBL080C	1626	47.0	148.0
YMR136W	1683	99.0	0.0
YDL083C	432	497.0	453.0
YPL022W	3303	370.0	95.0
YDR440W	1749	152.0	46.0
YBR223W-A	120	0.0	0.0
YJL060W	1335	194.0	210.0
YOR100C	984	0.0	0.0
YPL095C	1371	764.0	830.0
YNL327W	3126	691.0	1162.0
YPR140W	1146	49.0	50.0
YGL059W	1476	97.0	183.0
YML034C-A	399	50.0	0.0
YGR115C	780	48.0	99.0
YBR279W	1338	346.0	48.0
YAR033W	705	0.0	0.0
YOR340C	981	96.0	144.0
YGR140W	2871	89.0	50.0
YJL176C	2478	190.0	249.0
YOL158C	1821	656.0	437.0
YOR122C	381	398.0	408.0
YBR151W	951	354.0	325.0
YBR184W	1572	49.0	0.0
YGL231C	573	193.0	52.0
YHR136C	447	0.0	50.0
YDR018C	1191	46.0	0.0
YDR297W	1050	293.0	243.0
YFL065C	309	0.0	0.0
YBR246W	1164	302.0	240.0
YIL100W	354	0.0	0.0
YLR186W	759	451.0	235.0
YIL155C	1950	0.0	94.0
YPL065W	729	50.0	0.0
YJL211C	444	0.0	52.0
YAL013W	1218	47.0	49.0
YDR098C	753	183.0	48.0
YJR099W	711	144.0	54.0
YLR259C	1719	687.0	344.0
YPL157W	948	142.0	0.0
YKL005C	1785	147.0	102.0
YDR418W	498	568.0	419.0
YGL166W	678	46.0	51.0
YBL024W	2055	501.0	256.0
YOL067C	534	50.0	0.0
YOR275C	1986	249.0	151.0
YDL075W	342	399.0	358.0
YDR127W	4767	822.0	501.0
YGR240C-A	201	50.0	97.0
YOL018C	1194	192.0	98.0
YOR220W	798	191.0	49.0
YLL048C	4986	361.0	96.0
YNL264C	1053	0.0	50.0
YHR212C	336	0.0	0.0
YLR053C	327	0.0	104.0
YLR462W	609	0.0	0.0
YPR203W	309	0.0	45.0
YIL075C	2838	938.0	775.0
YOR134W	1230	0.0	0.0
YIL020C	786	192.0	48.0
YOL098C	3114	487.0	192.0
YNR074C	1137	360.0	145.0
YHR014W	876	0.0	0.0
YIL097W	1551	111.0	97.0
YOL045W	3306	152.0	145.0
YFR010W	1500	543.0	390.0
YHL009C	993	50.0	0.0
YDL007C-A	258	0.0	0.0
YJL109C	5310	513.0	386.0
YOR053W	342	50.0	98.0
YJR151W-A	51	0.0	0.0
YIL008W	300	145.0	99.0
YOR236W	636	50.0	48.0
YPR016W-A	261	142.0	0.0
YNL048W	1647	328.0	343.0
YNL086W	309	0.0	50.0
YGL064C	1686	50.0	45.0
YAL059C-A	423	45.0	0.0
YPR126C	309	49.0	50.0
YMR119W	1875	329.0	328.0
YER176W	3366	240.0	151.0
YPL279C	1128	144.0	0.0
YDL180W	1644	234.0	194.0
YGL127C	384	50.0	48.0
YKL220C	2136	0.0	47.0
YLR166C	2616	385.0	197.0
YMR271C	684	86.0	124.0
YBL065W	345	0.0	49.0
YPL004C	1026	701.0	405.0
YMR199W	1641	50.0	193.0
YER118C	1104	196.0	115.0
YMR162C	4971	196.0	292.0
YEL009C	846	754.0	757.0
YKR106W	1848	0.0	0.0
YDR498C	1152	246.0	0.0
YLL066C	3618	0.0	49.0
YDR111C	1524	385.0	93.0
YBR023C	3498	582.0	474.0
YER058W	324	49.0	49.0
YIL100C-A	339	0.0	0.0
YJR069C	594	321.0	99.0
YBR299W	1755	49.0	0.0
YKR055W	876	145.0	0.0
YIR035C	765	323.0	146.0
YJR034W	327	0.0	0.0
YOR003W	1437	78.0	45.0
YNL026W	1455	242.0	96.0
YGR206W	306	49.0	0.0
YGL189C	360	421.0	402.0
YPR036W-A	204	249.0	285.0
YDR211W	2139	751.0	547.0
YOR125C	702	147.0	184.0
YPR167C	786	396.0	277.0
YJL045W	1905	94.0	48.0
YMR057C	372	50.0	50.0
YNL306W	654	285.0	495.0
YOR297C	579	99.0	0.0
YKL115C	393	0.0	0.0
YDR407C	3870	343.0	97.0
YHR196W	1728	960.0	535.0
YER014C-A	462	48.0	145.0
YDR277C	1302	0.0	95.0
YPR067W	558	51.0	0.0
YML092C	753	504.0	139.0
YER190C-A	576	0.0	48.0
YML025C	861	50.0	50.0
YLR100W	1044	631.0	449.0
YJR134C	2124	49.0	197.0
YBR167C	423	149.0	0.0
YPL196W	822	208.0	150.0
YJL149W	1992	77.0	45.0
YNR017W	669	253.0	111.0
YNL168C	780	0.0	222.0
YFR037C	1674	400.0	605.0
YDR364C	1368	414.0	284.0
YHR077C	3270	492.0	147.0
YPL056C	306	0.0	95.0
YIL056W	1923	97.0	100.0
YDR461W	111	0.0	170.0
YNL113W	429	126.0	102.0
YLR229C	576	284.0	244.0
YJR052W	1698	197.0	140.0
YPR109W	885	167.0	194.0
YLR292C	582	47.0	241.0
YKL020C	3249	143.0	50.0
YFR019W	6837	192.0	95.0
YLR312W-A	762	228.0	165.0
YGL120C	2304	507.0	398.0
YDL166C	594	259.0	0.0
YPL152W-A	99	0.0	0.0
YGL212W	951	47.0	93.0
YLR374C	390	51.0	50.0
YNL008C	2031	604.0	140.0
YOL111C	639	0.0	48.0
YDR004W	1383	266.0	195.0
YFR034W-A	288	50.0	0.0
YMR312W	822	198.0	49.0
YIL161W	708	167.0	198.0
YOL144W	1455	0.0	100.0
YPL121C	669	0.0	0.0
YGL178W	2580	0.0	0.0
YPL249C-A	303	416.0	398.0
YGR121C	1479	441.0	193.0
YHR099W	11235	323.0	245.0
YLR243W	819	431.0	45.0
YGR096W	945	98.0	45.0
YIR005W	447	0.0	0.0
YJR112W	606	99.0	149.0
YDL231C	3378	660.0	466.0
YMR153C-A	336	0.0	127.0
YDR503C	825	142.0	0.0
YIL069C	408	457.0	404.0
YJR083C	930	0.0	50.0
YGL037C	651	532.0	423.0
YNL135C	345	379.0	196.0
YAL030W	354	100.0	49.0
YGL147C	576	632.0	626.0
YBR263W	1473	402.0	151.0
YNL281W	462	247.0	217.0
YBL001C	315	205.0	156.0
YNR035C	1029	664.0	374.0
YBR232C	360	0.0	0.0
YDR381C-A	345	100.0	95.0
YKL141W	597	147.0	50.0
YDL032W	312	0.0	0.0
YMR252C	405	50.0	0.0
YCR101C	549	0.0	0.0
YGL246C	1164	310.0	245.0
YDR045C	333	193.0	159.0
YPL232W	873	459.0	342.0
YEL017W	1014	146.0	149.0
YGR252W	1320	245.0	248.0
YGR003W	2235	318.0	96.0
YDR517W	1119	251.0	256.0
YGR074W	441	98.0	217.0
